Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
1_alarcon_co.csv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2_alarcon_ca.csv;0.832;0.2225;0;0;0;0.7585;0;0.036;0;0.334;0.019;0.3555;0.3875;0.155;0;0.1315;0.485;0.5005;0.631;0.071;0.7645;0.5025;0.494;0.0935;0.5505;0;0;0;0.5185;0;0.754;0
4_Ortiz-Pulido_pino-ensino.csv;0;0;0.0655;0;0.016;0;0.1135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5_Ortiz-Pulido_bosques.csv;0;0;0.113333333;0;0.05;0;0.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026333333;0;0;0;0;0;0;0;0;0;0
6_Ortiz-Pulido_matorral.csv;0.055;0;0.214333333;0;0.087333333;0;0.336666667;0;0.044333333;0;0.013333333;0;0.015666667;0.016333333;0;0;0;0;0;0;0;0.052666667;0;0;0;0.002333333;0.013333333;0;0;0.008666667;0;0
7_Ortiz-Pulido_pachuca.csv;0;0.0015;0.123166667;0;0.023333333;0;0.133333333;0;0.051666667;0;0.023;0;0;0;5.00E-04;0;0;0;0;0;0;0;0.0015;0.017666667;0.008333333;0;0;0.016333333;0;0;0;0.0085
8_arizmendi.csv;0.3195;0.2685;0.1665;0.48325;0.2105;0.424;0.31625;0.163;0.042;0.01325;0.3505;0.425;0.11525;0.22;0.37075;0.53425;0.13575;0.0985;0.10625;0.09325;0.497;0.39775;0.07675;0.48;0.69625;0.1355;0.399;0.614;0.083;0.2015;0.239;0.332
9_ornelas.csv;0.005583333;0.087833333;0.148333333;0;0.047083333;0;0.07225;0.001833333;0.0565;0.00175;0.034333333;0.0085;0.016416667;0;0.0505;0.000666667;0.0015;0;0;0;0;0.026416667;0.0975;0.318083333;0.208583333;0.019833333;0.105;0.056166667;0;0;0.002583333;0.076083333
10_lara3.csv;0.145;0.244818182;0.069636364;0.019090909;0.034090909;0.036272727;0.050636364;0.096;0.020272727;0.065454545;0.053363636;0.145363636;0.044818182;0.029545455;0.054727273;0.070363636;0.119818182;0.059272727;0.027090909;0.041181818;0.029;0.044272727;0.056545455;0.257545455;0.198181818;0.204545455;0.106363636;0.048818182;0.019;0.024636364;0.084;0.117545455
11_lara2.csv;0.084;0.0442;0.0474;0.0202;0.0314;0.038;0.0638;0.0686;0.0216;0.0092;0.0212;0.036;0.0034;0.0368;0.0032;0.036;0.0306;0.0126;0.013;0.0032;0.0352;0.0568;0.0088;0.0856;0.0504;0.1182;0.0706;0.0358;0.025;0.0234;0.0242;0.012
12_lara1.csv;0.196333333;0.141333333;0.007333333;0.086333333;0.019666667;0.056666667;0.032666667;0.1925;0.006333333;0.033;0.002;0.182833333;0.002;0.050166667;0.025333333;0.19;0.208833333;0.050666667;0.096166667;0.01;0.034333333;0.0365;0.042166667;0.164166667;0.203833333;0.202666667;0.045333333;0.011666667;0.028166667;0.0285;0.079;0.006666667
