Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
82_weinstein high.csv;0.0065;0.0017;0.0024;0.00845;9.00E-04;0.0048;0.5626;0.02365;0.0107;0.00145;0.0067;0.00145;0.00425;0.02635;0.0047;0.00835;0.0109;0.0204;0.0072;0.00075;0.011;0.00355;0.00095;0.0066;0.00825;0.01345;0.00735;0.01245;0.0091;0.01675;0.0025;0.0091
83_Cloud forest Oscar Marin.csv;0.095733333;0.258333333;0.036;0.0098;0.143266667;0.180133333;0.492866667;0.206133333;0.140533333;0.0436;0.098933333;0.069933333;0.103666667;0.07;0.0884;0.206533333;0.035266667;0.000666667;0.0066;0.0522;0.0668;0.0984;0.000333333;0.015933333;0.12;0.1282;0.144266667;0.272666667;0.056133333;0.215066667;4.00E-04;0.243866667
84_Oscar Marin premontane forest.csv;0;0.003;0;0;0.0042;0.0091;0.7063;0;0;0;0;0;0;0;0;0.0016;0;0;0;0;0;0;0;0.0059;0;0.004;0;0.0013;0;0;2.00E-04;0.0029
85_najara_rech.csv;0.126777778;0.099333333;0.275777778;0.223444444;0.085888889;0.161777778;0.310666667;0.115333333;0.151777778;0.115666667;0.125888889;0.048111111;0.127444444;0.410555556;0.688666667;0.468444444;0.116777778;0.105777778;0.075111111;0.167;0.169333333;0.248888889;0.066222222;0.274444444;0.191222222;0.173333333;0.207222222;0.145666667;0.150333333;0.244888889;0.012111111;0.067555556
86_Edvaldo.csv;0.046625;0.0496875;0.028375;0.02375;0.052;0.0415;0.3391875;0.106;0.077;0.050625;0.04775;0.056875;0.0580625;0.295625;0.55775;0.5255;0.0345625;0.0211875;0;0.0019375;0.035125;0.0696875;0.0488125;0.0285625;0.1458125;0.0700625;0.2158125;0.0193125;0.0503125;0.1021875;0.018375;0.10075
87_El Triunfo low.csv;0.237333333;0.017333333;0.078166667;0.002;0.014666667;0.01;0.162833333;0.383833333;0.107666667;0.085833333;0;0.067666667;0.011;0.209;0.0755;0.377833333;0.052166667;0.015833333;0.026833333;0.019666667;0;0;0.005;0.058833333;0.056333333;0.547333333;0.141666667;0.3005;0.1515;0.196166667;0.248833333;0.014
88_El Triunfo middle.csv;0.4121;3.00E-04;0.0302;0;0.0035;0;0.1397;0.51;0.0943;0.0497;0;0.1502;0;0.3394;0.0226;0.5599;0.0341;9.00E-04;0.0042;0.0024;0;8.00E-04;0;0.0045;0.0117;0.7979;0.1422;0.4932;0.1908;0.2147;0.2954;0
89_El Triunfo high.csv;0.446222222;0;0.003;0;0;0;0.063222222;0.549444444;0.101222222;0.044333333;0;0.159888889;0;0.366;0.002333333;0.588777778;0.022555556;0;0;0;0;0;0;0;0;0.835;0.149444444;0.527333333;0.210888889;0.219333333;0.312;0
90_Huitepec.csv;0.037;0.07125;0.093;0;0;0.045;0.19925;0.0115;0;0;0.0105;0.007;0.03775;0.0355;0.01975;0.0265;0;0.0015;0.0015;0;0.039;0.0245;0.05375;0.023;0.0845;0.0735;0;0.0205;0;0;0;0.0495
91_Buzato_caragua.csv;0.475181818;0.311818182;0.067272727;0.027090909;0.064909091;0.271454545;0.241;0.453363636;0.107;0.140909091;0.210909091;0.079;0.173636364;0.015;0.155272727;0.031818182;0.224636364;0.152;0.136818182;0.091636364;0.275818182;0.197;0.105727273;0.205818182;0.434727273;0.082545455;0.098545455;0.358090909;0.154363636;0.211272727;0.220909091;0.228363636
92_Buzato_cunha.csv;0.392285714;0.310857143;0.035285714;0.007285714;0.062857143;0.261285714;0.224857143;0.401857143;0.107857143;0.137285714;0.202571429;0.069428571;0.191;0.044714286;0.221142857;0.107428571;0.229285714;0.126857143;0.062857143;0.032714286;0.251285714;0.187142857;0.123714286;0.200142857;0.412571429;0.090428571;0.117857143;0.266;0.143;0.216;0.214142857;0.240428571
