Network_name;ACCESS1;bcc-csm1-1;BNU-ESM;CanESM2;CCSM4;CESM1-BGC;CESM1-CAM5;CMCC-CM;CMCC-CMS;CNRM-CM5;CSIRO-Mk3-6-0;FGOALS-g2;FIO-ESM;GFDL-CM3;GFDL-ESM2G;GFDL-ESM2M;GISS-E2-H;GISS-E2-H-CC;GISS-E2-R;GISS-E2-R-CC;HadGEM2-AO;HadGEM2-CC;inmcm4;IPSL-CM5A-LR;IPSL-CM5A-MR;MIROC-ESM;MIROC-ESM-CHEM;MIROC5;MPI-ESM-LR;MPI-ESM-MR;MRI-CGCM3;NorESM1-M
1_alarcon_co.csv;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!
60_canela.csv;0.489333333;0.479333333;0.211333333;0.077;0.278333333;0.474;0.407333333;0.512333333;0.326333333;0.343666667;0.441;0.262333333;0.477666667;0.516;0.354333333;0.524666667;0.464333333;0.244666667;0;0.018;0.483;0.509333333;0.365333333;0.490333333;0.483;0.332333333;0.518666667;0.237;0.344;0.524666667;0.384333333;0.542
61_sazima-buzato.csv;0.841;0.752;0.159;0.1;0.388;0.671;0.961;0.909;0.47;0.454;0.513;0.348;0.628;0.765;0.981;0.872;0.619;0.26;0.122;0.103;0.595;0.661;0.532;0.59;0.973;0.366;0.78;0.456;0.42;0.759;0.573;0.901
62_virginea.csv;0.42275;0.573091667;0.255208333;0.032541667;0.389316667;0.626708333;0.650508333;0.39435;0.565175;0.632375;0.673416667;0.423275;0.663241667;0.430883333;0.6575;0.652833333;0.658183333;0.584033333;0.469475;0.340675;0.640666667;0.681491667;0.632691667;0.667716667;0.382075;0.4618;0.65795;0.6012;0.621441667;0.676925;0.663133333;0.6447
63_Cambuca.csv;0.841213333;0.868988889;0.262424444;0.014611111;0.240337778;0.861095556;0.838237778;0.836824444;0.484284444;0.639331111;0.819486667;0.390744444;0.767066667;0.46094;0.796788889;0.474022222;0.821951111;0.709317778;0.634435556;0.489271111;0.853915556;0.775193333;0.574395556;0.801068889;0.837922222;0.409413333;0.487691111;0.86274;0.660626667;0.813535556;0.81972;0.81654
64_Farinha.csv;0.999;0.975;0.192;0;0.151;0.927;0;0.996;0.378;0.629;0.853;0.387;0.779;0;0.578;0.128;0.897;0.716;0.548;0.241;0.929;0.776;0.582;0.859;0.998;0.388;0.283;0.973;0.652;0.801;0.867;0.882
65_araujo.csv;0.628223188;0.722531159;0.333650725;0.044476087;0.199757246;0.749471739;0.178038406;0.635923188;0.501881884;0.676464493;0.759013043;0.452857246;0.728376087;0.112217391;0.551842029;0.137371739;0.762933333;0.722267391;0.679419565;0.462865942;0.740876812;0.730430435;0.565932609;0.74610942;0.661037681;0.510026812;0.393649275;0.709924638;0.676500725;0.746049275;0.751581884;0.748556522
66_Fazenda.csv;0.542875556;0.665568889;0.370561111;0.115031111;0.352065556;0.698415556;0.719337778;0.551321111;0.542578889;0.662468889;0.72576;0.490845556;0.710871111;0.248386667;0.682166667;0.27513;0.702637778;0.691163333;0.6182;0.461554444;0.691883333;0.708683333;0.626022222;0.717021111;0.559135556;0.511972222;0.51553;0.647887778;0.666174444;0.726001111;0.710715556;0.710626667
67_snow86.csv;0.994;0.902;0.278;0.219;0.394;0.818;0.975;0.99;0.44;0.492;0.702;0.328;0.582;0.28;0.898;0.531;0.667;0.517;0.444;0.407;0.778;0.714;0.406;0.686;0.993;0.294;0.666;0.896;0.56;0.753;0.737;0.849
68_Rocca_edited.csv;0.285038095;0.580771429;0.676404762;0.620709524;0.6434;0.628061905;0.168290476;0.302033333;0.697733333;0.643480952;0.699385714;0.619709524;0.679490476;0.422947619;0.610528571;0.547304762;0.688790476;0.686585714;0.705142857;0.77317619;0.692533333;0.6996;0.494785714;0.680909524;0.3788;0.44947619;0.666095238;0.531852381;0.690571429;0.688304762;0.653357143;0.671833333
69_Fischer.csv;0.1035;0.3915;0.4085;0.4445;0.4285;0.4445;0.462;0.1245;0.4415;0.468;0.4785;0.4185;0.4195;0.076;0.093;0;0.4715;0.413;0.427;0.491;0.423;0.4745;0.2915;0.4615;0.1795;0.27;0.4725;0.276;0.47;0.485;0.4465;0.4835
70_Malucelli.csv;0.373758333;0.674141667;0.670891667;0.517691667;0.467616667;0.696125;0.299525;0.414275;0.694791667;0.488033333;0.581483333;0.484583333;0.644191667;0.102;0.268216667;0.221283333;0.566033333;0.590616667;0.70555;0.727583333;0.694591667;0.721225;0.204708333;0.65595;0.52925;0.331708333;0.638741667;0.56755;0.708258333;0.704541667;0.671083333;0.577025
